frame_idx,processed_idx,timestamp,rel_time,roi_mean,roi_std,roi_min,roi_max,edge_pixel_count,hough_line_count,left_line_count,right_line_count,left_slope,right_slope,lpos,rpos,lane_width,center,center_error,mode,corner,fail_count,center_jump,lane_width_jump,suspicious_reasons
3825,3825,1780899138.676091433,128.200544,139.937813,70.590045,16,236,5003,119,4,13,-0.125000000,0.814814815,373,389,16,381,61,BOTH,STRAIGHT,0,108,598,center_jump;lane_width_jump
3826,3826,1780899138.707709312,128.232162,136.323778,70.245083,16,235,4829,127,3,14,-1.323076923,0.238095238,128,423,295,205,-115,BOTH,LEFT,0,176,279,center_jump;lane_width_jump
3827,3827,1780899138.743905067,128.268358,133.298793,69.840427,16,236,4982,129,5,15,-0.120000000,0.100000000,214,354,140,284,-36,BOTH,STRAIGHT,0,79,155,lane_width_jump
3828,3828,1780899138.776040077,128.300493,130.793168,68.710881,16,235,4865,114,7,15,-0.173913043,0.343750000,292,388,96,340,20,BOTH,STRAIGHT,0,56,44,
3829,3829,1780899138.808484554,128.332937,128.602188,67.476265,16,235,4458,82,2,7,-0.150000000,0.304347826,298,316,18,307,-13,BOTH,STRAIGHT,0,33,78,
3830,3830,1780899138.845650434,128.370103,126.404844,66.857459,16,236,4248,80,3,10,-0.904761905,0.218750000,149,209,60,179,-141,BOTH,STRAIGHT,0,128,42,center_jump
3831,3831,1780899138.876357794,128.400810,124.493707,66.146739,16,236,4239,74,2,11,-0.147058824,0.222222222,364,268,-96,316,-4,BOTH,STRAIGHT,0,137,156,center_jump;lane_width_jump
3832,3832,1780899138.909505129,128.433958,122.547131,64.808054,16,236,4098,82,3,12,-0.962962963,0.176470588,180,239,59,209,-111,BOTH,STRAIGHT,0,107,155,center_jump;lane_width_jump
3833,3833,1780899138.946829081,128.471282,119.267813,62.665180,16,235,4169,78,0,8,,0.227272727,,299,,274,-46,RIGHT,STRAIGHT,0,65,,
3834,3834,1780899138.977821350,128.502274,115.740909,60.584839,16,236,4659,103,2,10,-1.655172414,0.136363636,184,405,221,224,-96,BOTH,LEFT,0,50,162,lane_width_jump
3835,3835,1780899139.015090227,128.539543,112.926776,59.039051,16,236,5012,116,3,9,-1.888888889,0.115384615,188,345,157,196,-124,BOTH,LEFT,0,28,64,
3836,3836,1780899139.044109344,128.568562,111.597940,58.571313,16,236,5729,154,4,15,-1.521739130,0.192307692,183,402,219,222,-98,BOTH,LEFT,0,26,62,
3837,3837,1780899139.075045824,128.599498,112.679943,58.836169,16,235,5885,166,4,12,-0.100000000,0.208333333,519,374,-145,446,126,BOTH,STRAIGHT,0,224,364,center_jump;lane_width_jump
3838,3838,1780899139.114712000,128.639164,115.943338,58.963503,16,235,4734,97,2,6,-0.695652174,0.300000000,192,381,189,286,-34,BOTH,STRAIGHT,0,160,334,center_jump;lane_width_jump
3839,3839,1780899139.144636393,128.669089,119.994347,59.294855,16,236,4111,71,1,2,-0.608695652,0.200000000,166,420,254,293,-27,BOTH,STRAIGHT,0,7,65,
3840,3840,1780899139.175072193,128.699525,124.426250,59.386028,16,235,3897,54,3,7,-0.648648649,0.138888889,137,76,-61,106,-214,BOTH,STRAIGHT,0,187,315,center_jump;lane_width_jump
3841,3841,1780899139.211225986,128.735678,129.371151,59.397808,16,235,3722,58,3,6,-0.136363636,0.150000000,-7,174,181,83,-237,BOTH,STRAIGHT,0,23,242,lane_width_jump
3842,3842,1780899139.242825270,128.767278,131.839759,59.932745,16,235,3640,51,1,1,-0.523809524,0.266666667,77,579,502,328,8,BOTH,STRAIGHT,0,245,321,center_jump;lane_width_jump
3843,3843,1780899139.279589653,128.804042,131.309474,59.135232,16,235,3407,57,6,6,-0.222222222,0.120000000,128,448,320,288,-32,BOTH,STRAIGHT,0,40,182,lane_width_jump
3844,3844,1780899139.311324596,128.835777,130.911563,58.025798,16,235,3504,52,7,3,-0.289473684,0.296296296,106,277,171,191,-129,BOTH,STRAIGHT,0,97,149,center_jump;lane_width_jump
3845,3845,1780899139.343660593,128.868113,130.136506,57.483192,16,236,3689,58,3,2,-0.340909091,0.136363636,99,70,-29,84,-236,BOTH,STRAIGHT,0,107,200,center_jump;lane_width_jump
3846,3846,1780899139.378613710,128.903066,128.868125,57.246450,16,235,3880,61,0,8,,0.250000000,,229,,152,-168,RIGHT,STRAIGHT,0,68,,
3847,3847,1780899139.411533833,128.935986,127.496719,57.481205,16,235,3883,64,2,4,-5.375000000,0.150000000,165,236,71,130,-190,BOTH,LEFT,0,22,100,
3848,3848,1780899139.443616390,128.968069,126.720185,58.652022,16,235,3773,67,1,1,-6.400000000,0.142857143,152,140,-12,76,-244,BOTH,LEFT,0,54,83,
3849,3849,1780899139.480242729,129.004695,126.764318,59.904261,16,236,3674,64,3,3,-0.115384615,5.500000000,382,596,214,489,169,BOTH,STRAIGHT,0,413,226,center_jump;lane_width_jump
3850,3850,1780899139.511017323,129.035470,126.771619,60.661121,16,235,3405,54,0,4,,0.850000000,,615,,552,232,RIGHT,STRAIGHT,0,63,,
3851,3851,1780899139.547501564,129.071954,127.080327,61.711695,16,235,3131,50,2,3,-0.120000000,4.714285714,436,581,145,508,188,BOTH,STRAIGHT,0,44,69,
3852,3852,1780899139.578690052,129.103142,127.594176,62.347408,16,235,3236,52,1,7,-0.130434783,0.619047619,420,610,190,515,195,BOTH,STRAIGHT,0,7,45,
3853,3853,1780899139.610547304,129.135000,127.633097,63.845382,16,235,3148,50,0,5,,0.652173913,,598,,523,203,RIGHT,STRAIGHT,0,8,,
3854,3854,1780899139.649458408,129.173911,128.213267,65.114385,16,235,3232,61,1,6,-0.916666667,0.114285714,54,655,601,354,34,BOTH,STRAIGHT,0,169,411,center_jump;lane_width_jump
3855,3855,1780899139.680927992,129.205380,129.118168,66.346261,16,236,3438,72,1,7,-1.083333333,1.176470588,49,543,494,296,-24,BOTH,STRAIGHT,0,58,107,lane_width_jump
3856,3856,1780899139.716131926,129.240584,131.131193,66.775868,16,236,3893,76,1,13,-1.153846154,0.214285714,41,731,690,316,-4,BOTH,LEFT,0,20,196,lane_width_jump
3857,3857,1780899139.748200417,129.272653,132.355114,67.113405,16,236,4309,103,2,14,-1.705882353,0.153846154,28,527,499,207,-113,BOTH,LEFT,0,109,191,center_jump;lane_width_jump
3858,3858,1780899139.781661510,129.306114,132.825625,67.670640,16,235,4658,113,1,11,-1.375000000,0.111111111,20,283,263,81,-239,BOTH,LEFT,0,126,236,center_jump;lane_width_jump
3859,3859,1780899139.814538240,129.338991,132.644943,68.473512,16,236,4651,118,1,12,-1.347826087,0.142857143,7,378,371,122,-198,BOTH,LEFT,0,41,108,lane_width_jump
3860,3860,1780899139.846548796,129.371001,133.038196,69.085484,16,236,4589,125,0,15,,0.100000000,,685,,487,167,RIGHT,STRAIGHT,0,365,,center_jump
3861,3861,1780899139.878814220,129.403267,134.256449,69.492872,16,236,4849,131,0,14,,0.190476190,,384,,186,-134,RIGHT,STRAIGHT,0,301,,center_jump
3862,3862,1780899139.914721489,129.439174,135.500966,70.164708,16,236,5167,132,1,10,-0.230769231,0.111111111,396,645,249,520,200,BOTH,STRAIGHT,0,334,122,center_jump;lane_width_jump
3863,3863,1780899139.946858406,129.471311,137.394148,70.969239,16,236,5221,149,2,6,-0.276595745,0.136363636,353,553,200,453,133,BOTH,STRAIGHT,0,67,49,
3864,3864,1780899139.983145475,129.507598,139.485128,71.475414,16,236,5198,137,2,8,-0.195121951,0.130434783,401,641,240,521,201,BOTH,STRAIGHT,0,68,40,
3865,3865,1780899140.014705896,129.539158,142.707017,71.751578,16,236,4659,123,3,5,-0.176470588,0.228571429,385,471,86,428,108,BOTH,STRAIGHT,0,93,154,center_jump;lane_width_jump
3866,3866,1780899140.046528101,129.570981,146.816264,72.172710,16,236,4481,95,3,2,-0.142857143,1.695652174,386,539,153,462,142,BOTH,STRAIGHT,0,34,67,
3867,3867,1780899140.082661152,129.607114,151.414077,72.119308,16,235,4004,71,1,2,-0.176470588,1.692307692,323,550,227,436,116,BOTH,STRAIGHT,0,26,74,
3868,3868,1780899140.114579201,129.639032,156.107102,71.420454,16,236,3531,71,2,2,-0.129032258,1.758620690,332,561,229,446,126,BOTH,STRAIGHT,0,10,2,
3869,3869,1780899140.147163630,129.671616,159.189687,71.774280,16,236,3315,55,1,3,-0.129032258,1.812500000,288,570,282,429,109,BOTH,STRAIGHT,0,17,53,
3870,3870,1780899140.183873653,129.708326,162.166747,71.698034,16,236,2969,49,0,7,,6.750000000,,430,,311,-9,RIGHT,STRAIGHT,0,118,,center_jump
3871,3871,1780899140.215053558,129.739506,164.676974,72.143240,16,236,2844,44,0,7,,1.966666667,,583,,464,144,RIGHT,STRAIGHT,0,153,,center_jump
3872,3872,1780899140.250385284,129.774838,167.775142,72.628810,16,236,2651,34,1,7,-0.392857143,2.000000000,300,588,288,444,124,BOTH,STRAIGHT,0,20,6,
3873,3873,1780899140.282377243,129.806830,171.628395,72.396948,16,236,2446,29,1,5,-0.347826087,2.000000000,282,593,311,437,117,BOTH,STRAIGHT,0,7,23,
3874,3874,1780899140.314366102,129.838819,175.958224,71.530091,16,236,2348,30,1,6,-0.178571429,1.279069767,450,607,157,528,208,BOTH,STRAIGHT,0,91,154,center_jump;lane_width_jump
3875,3875,1780899140.350513458,129.874966,179.177372,71.110717,16,236,2585,37,4,6,-0.363636364,7.166666667,218,585,367,401,81,BOTH,STRAIGHT,0,127,210,center_jump;lane_width_jump
3876,3876,1780899140.382267714,129.906720,182.547557,70.060115,16,236,2540,27,7,2,-0.534246575,2.294117647,246,602,356,424,104,BOTH,STRAIGHT,0,23,11,
3877,3877,1780899140.414247990,129.938700,185.705071,68.841500,20,236,2626,32,6,4,-0.539473684,1.000000000,221,631,410,426,106,BOTH,STRAIGHT,0,2,54,
3878,3878,1780899140.450118780,129.974571,188.882159,67.389710,16,235,3228,46,9,4,-0.333333333,1.000000000,279,633,354,456,136,BOTH,STRAIGHT,0,30,56,
3879,3879,1780899140.482473850,130.006926,192.024730,65.689328,16,235,3444,53,10,5,-0.500000000,0.391304348,301,453,152,377,57,BOTH,STRAIGHT,0,79,202,lane_width_jump
3880,3880,1780899140.518533707,130.042986,195.653920,63.520768,23,235,3198,51,17,5,-0.629629630,0.346153846,222,457,235,339,19,BOTH,STRAIGHT,0,38,83,
3881,3881,1780899140.550439835,130.074892,199.051278,61.151365,16,236,3032,44,11,3,-0.150000000,0.300000000,427,470,43,448,128,BOTH,STRAIGHT,0,109,192,center_jump;lane_width_jump
3882,3882,1780899140.582437038,130.106889,202.320099,58.742945,16,236,2819,37,11,2,-0.272727273,0.902439024,214,626,412,420,100,BOTH,STRAIGHT,0,28,369,lane_width_jump
3883,3883,1780899140.618690252,130.143143,205.997045,55.804968,16,236,2671,39,13,3,-0.163265306,0.863636364,222,621,399,421,101,BOTH,STRAIGHT,0,1,13,
3884,3884,1780899140.650162220,130.174615,209.778679,52.217819,28,236,2504,31,10,3,-0.310344828,0.844444444,234,611,377,422,102,BOTH,STRAIGHT,0,1,22,
3885,3885,1780899140.685869217,130.210322,213.144631,47.998846,29,236,2492,37,13,3,-0.722222222,0.771929825,172,603,431,387,67,BOTH,STRAIGHT,0,35,54,
3886,3886,1780899140.718146563,130.242599,216.581037,42.509847,22,235,2529,31,13,3,-0.741935484,0.800000000,159,589,430,374,54,BOTH,STRAIGHT,0,13,1,
3887,3887,1780899140.750779152,130.275232,219.741776,36.476901,29,236,2643,34,12,2,-0.727272727,0.813559322,148,579,431,363,43,BOTH,STRAIGHT,0,11,1,
3888,3888,1780899140.786197901,130.310650,221.488594,32.461576,26,235,2706,31,12,3,-0.703703704,0.770491803,134,570,436,352,32,BOTH,STRAIGHT,0,11,5,
3889,3889,1780899140.818038702,130.342491,219.828722,34.530603,16,236,2799,47,20,4,-0.607142857,0.790322581,115,560,445,337,17,BOTH,STRAIGHT,0,15,9,
3890,3890,1780899140.850435019,130.374887,218.208438,36.484231,16,236,3033,42,12,5,-0.466666667,0.793650794,125,552,427,338,18,BOTH,STRAIGHT,0,1,18,
3891,3891,1780899140.886181355,130.410634,217.086108,37.649537,16,236,3097,44,16,4,-0.571428571,0.712121212,96,546,450,321,1,BOTH,STRAIGHT,0,17,23,
3892,3892,1780899140.919200182,130.443653,215.996065,38.845052,16,236,3158,46,16,6,-0.583333333,0.745098039,123,538,415,330,10,BOTH,STRAIGHT,0,9,35,
3893,3893,1780899140.954092264,130.478545,214.771321,40.040396,16,236,3327,47,14,6,-0.541666667,0.728571429,82,531,449,306,-14,BOTH,STRAIGHT,0,24,34,
3894,3894,1780899140.986936092,130.511389,213.775497,40.839094,16,236,3390,50,14,8,-0.583333333,0.731343284,110,522,412,316,-4,BOTH,STRAIGHT,0,10,37,
3895,3895,1780899141.018409729,130.542862,212.850852,41.257492,16,236,3551,53,17,9,-0.562500000,0.757142857,101,516,415,308,-12,BOTH,STRAIGHT,0,8,3,
3896,3896,1780899141.054772139,130.579225,212.245994,41.283404,16,236,3785,59,16,8,-0.357142857,0.753424658,9,512,503,260,-60,BOTH,STRAIGHT,0,48,88,
3897,3897,1780899141.086373329,130.610826,211.857784,41.098259,16,235,4058,70,12,9,-0.681818182,0.100000000,87,-81,-168,3,-317,BOTH,STRAIGHT,0,257,671,center_jump;lane_width_jump
3898,3898,1780899141.118698597,130.643151,211.630795,40.870715,16,236,4109,69,11,11,-0.136363636,0.730769231,22,511,489,266,-54,BOTH,STRAIGHT,0,263,657,center_jump;lane_width_jump
3899,3899,1780899141.154356241,130.678809,211.471619,40.852227,16,236,3993,64,11,5,-0.550000000,0.725000000,62,509,447,285,-35,BOTH,STRAIGHT,0,19,42,
3900,3900,1780899141.186305046,130.710757,211.315369,41.053426,16,236,3903,66,12,7,-0.600000000,0.756410256,65,508,443,286,-34,BOTH,STRAIGHT,0,1,4,
3901,3901,1780899141.222096205,130.746549,212.095028,40.647359,16,236,3143,51,13,6,-0.714285714,0.782051282,67,513,446,290,-30,BOTH,STRAIGHT,0,4,3,
3902,3902,1780899141.254018784,130.778471,213.164957,40.407003,18,236,2869,36,10,3,-0.545454545,0.775000000,43,527,484,285,-35,BOTH,STRAIGHT,0,5,38,
3903,3903,1780899141.288087845,130.812540,213.997827,40.578372,16,235,2849,41,12,4,-0.628571429,0.783132530,52,540,488,296,-24,BOTH,STRAIGHT,0,11,4,
3904,3904,1780899141.323821783,130.848274,214.547812,40.969376,16,236,2850,42,6,2,-0.666666667,0.763888889,48,552,504,300,-20,BOTH,STRAIGHT,0,4,16,
3905,3905,1780899141.356809616,130.881262,213.685170,42.485431,16,236,3931,68,5,11,-0.913043478,0.171428571,14,162,148,88,-232,BOTH,STRAIGHT,0,212,356,center_jump;lane_width_jump
3906,3906,1780899141.386717319,130.911170,215.104616,41.778120,16,235,3098,47,6,7,-0.560000000,0.807692308,-11,563,574,276,-44,BOTH,STRAIGHT,0,188,426,center_jump;lane_width_jump
3907,3907,1780899141.423821211,130.948274,214.733381,42.276210,16,236,3091,44,8,3,-0.583333333,0.779220779,47,563,516,305,-15,BOTH,STRAIGHT,0,29,58,
3908,3908,1780899141.454268456,130.978721,214.959403,41.926628,16,236,2674,35,10,6,-0.700000000,0.738461538,66,561,495,313,-7,BOTH,STRAIGHT,0,8,21,
3909,3909,1780899141.490354300,131.014807,214.577486,42.189585,16,236,2711,30,10,4,-0.615384615,0.714285714,65,557,492,311,-9,BOTH,STRAIGHT,0,2,3,
3910,3910,1780899141.522099972,131.046552,213.901705,42.976346,16,236,3143,45,12,4,-0.514285714,0.725000000,62,552,490,307,-13,BOTH,STRAIGHT,0,4,2,
3911,3911,1780899141.554292202,131.078745,213.479957,43.307277,16,236,3546,63,13,8,-0.586206897,0.100000000,72,543,471,307,-13,BOTH,STRAIGHT,0,0,19,
3912,3912,1780899141.590040445,131.114493,213.812443,42.824639,16,236,3914,67,10,8,-0.585365854,0.710526316,66,553,487,309,-11,BOTH,STRAIGHT,0,2,16,
3913,3913,1780899141.622370720,131.146823,214.784830,41.885895,16,236,3717,54,7,7,-0.636363636,0.709677419,54,554,500,304,-16,BOTH,STRAIGHT,0,5,13,
3914,3914,1780899141.659226894,131.183679,216.309418,40.401973,16,236,3410,49,5,4,-0.800000000,0.682352941,51,561,510,306,-14,BOTH,STRAIGHT,0,2,10,
3915,3915,1780899141.693323612,131.217776,217.589474,39.426501,16,236,3585,52,5,6,-0.966666667,0.678160920,49,570,521,309,-11,BOTH,STRAIGHT,0,3,11,
3916,3916,1780899141.722256660,131.246709,219.053707,38.229965,16,236,3135,54,5,6,-0.911764706,0.703703704,43,574,531,308,-12,BOTH,STRAIGHT,0,1,10,
3917,3917,1780899141.759161234,131.283614,219.395881,37.895458,16,236,2930,41,5,5,-1.107142857,0.647058824,49,580,531,314,-6,BOTH,STRAIGHT,0,6,0,
3918,3918,1780899141.791476250,131.315929,218.489886,38.852586,16,236,3462,54,7,4,-0.523809524,0.629032258,25,578,553,301,-19,BOTH,STRAIGHT,0,13,22,
3919,3919,1780899141.829335451,131.353788,218.944091,38.155411,16,236,3586,57,6,5,-0.923076923,0.621052632,44,583,539,313,-7,BOTH,STRAIGHT,0,12,14,
3920,3920,1780899141.860391140,131.384844,219.479389,37.952182,16,236,3781,59,6,4,-0.725806452,0.602941176,31,595,564,313,-7,BOTH,STRAIGHT,0,0,25,
3921,3921,1780899141.894179583,131.418632,219.359645,38.488360,16,236,3598,55,6,4,-0.463414634,0.620253165,7,591,584,299,-21,BOTH,STRAIGHT,0,14,20,
3922,3922,1780899141.928229809,131.452682,218.476548,39.561047,16,236,3746,57,6,4,-0.625000000,0.602739726,28,591,563,309,-11,BOTH,STRAIGHT,0,10,21,
3923,3923,1780899141.962538719,131.486991,218.748395,39.224756,16,236,3745,61,4,5,-0.675000000,0.612903226,29,591,562,310,-10,BOTH,STRAIGHT,0,1,1,
3924,3924,1780899141.992932081,131.517385,218.789616,39.353383,16,236,3752,58,3,5,-0.684210526,0.617647059,30,593,563,311,-9,BOTH,STRAIGHT,0,1,1,
3925,3925,1780899142.028412104,131.552865,218.902173,39.341176,16,236,3741,56,3,5,-0.923076923,0.621052632,38,595,557,316,-4,BOTH,STRAIGHT,0,5,6,
3926,3926,1780899142.062316179,131.586769,218.895213,39.487934,16,236,3783,71,6,3,-0.976190476,0.602409639,40,597,557,318,-2,BOTH,STRAIGHT,0,2,0,
3927,3927,1780899142.094027996,131.618480,219.168793,39.041983,16,236,3713,61,5,4,-0.100000000,0.600000000,71,601,530,336,16,BOTH,STRAIGHT,0,18,27,
3928,3928,1780899142.129286528,131.653739,219.435540,38.749597,25,236,3672,63,5,4,-1.000000000,0.578947368,45,609,564,327,7,BOTH,STRAIGHT,0,9,34,
3929,3929,1780899142.158973217,131.683426,219.645241,38.777216,30,236,3643,65,5,3,-0.107142857,0.583333333,71,615,544,343,23,BOTH,STRAIGHT,0,16,20,
3930,3930,1780899142.195530176,131.719983,219.965710,38.659561,22,236,3643,60,5,4,-0.150000000,0.573770492,-120,623,743,251,-69,BOTH,STRAIGHT,0,92,199,center_jump;lane_width_jump
3931,3931,1780899142.231594563,131.756047,220.106605,38.822777,33,236,3660,59,4,4,-0.628205128,0.540983607,20,634,614,327,7,BOTH,STRAIGHT,0,76,129,lane_width_jump
3932,3932,1780899142.261415720,131.785868,220.264176,39.043834,21,236,3621,61,4,2,-0.641025641,0.542857143,24,640,616,332,12,BOTH,STRAIGHT,0,5,2,
3933,3933,1780899142.295880556,131.820333,220.171548,39.478476,23,236,3596,68,4,2,-0.675675676,0.518518519,30,649,619,339,19,BOTH,STRAIGHT,0,7,3,
3934,3934,1780899142.327321291,131.851774,219.979886,39.761511,24,236,3662,72,7,1,-0.571428571,0.509803922,121,655,534,388,68,BOTH,STRAIGHT,0,49,85,
3935,3935,1780899142.362721205,131.887174,220.012102,39.809545,26,236,3618,58,6,2,-0.657894737,0.523809524,31,656,625,343,23,BOTH,STRAIGHT,0,45,91,
3936,3936,1780899142.397646666,131.922099,220.499616,39.210652,28,236,3508,60,6,2,-0.625000000,0.510204082,27,659,632,343,23,BOTH,STRAIGHT,0,0,7,
3937,3937,1780899142.429336548,131.953789,220.245582,39.588665,16,236,3509,63,7,2,-0.111111111,0.542857143,110,649,539,379,59,BOTH,STRAIGHT,0,36,93,
3938,3938,1780899142.466121912,131.990574,220.257855,39.600863,25,236,3525,58,4,3,-0.547169811,0.510204082,0,658,658,329,9,BOTH,STRAIGHT,0,50,119,lane_width_jump
3939,3939,1780899142.495564699,132.020017,220.359588,39.425424,27,236,3549,65,4,2,-0.720588235,0.509803922,35,657,622,346,26,BOTH,STRAIGHT,0,17,36,
3940,3940,1780899142.527427197,132.051880,220.332202,39.465122,16,236,3499,55,6,3,-0.583333333,0.538461538,17,651,634,334,14,BOTH,STRAIGHT,0,12,12,
3941,3941,1780899142.567127943,132.091580,220.362060,39.290852,17,236,3491,61,6,2,-0.625000000,0.527272727,23,649,626,336,16,BOTH,STRAIGHT,0,2,8,
3942,3942,1780899142.596910000,132.121362,220.293963,39.319810,29,236,3484,54,6,2,-0.620689655,0.534482759,19,643,624,331,11,BOTH,STRAIGHT,0,5,2,
3943,3943,1780899142.633753538,132.158206,220.272173,39.225620,24,235,3461,58,4,3,-0.677419355,0.521739130,25,643,618,334,14,BOTH,STRAIGHT,0,3,6,
3944,3944,1780899142.663451910,132.187904,220.247457,39.178032,16,236,3479,58,4,4,-0.555555556,0.115384615,7,839,832,423,103,BOTH,STRAIGHT,0,89,214,center_jump;lane_width_jump
3945,3945,1780899142.696952105,132.221405,220.275199,39.060762,23,236,3463,61,4,2,-0.560000000,0.507462687,5,637,632,321,1,BOTH,STRAIGHT,0,102,200,center_jump;lane_width_jump
3946,3946,1780899142.737402201,132.261855,220.320057,38.997701,22,236,3483,59,4,2,-0.672727273,0.507246377,18,635,617,326,6,BOTH,STRAIGHT,0,5,15,
3947,3947,1780899142.765018225,132.289471,220.366832,38.870104,33,236,3471,60,4,3,-0.545454545,0.573529412,0,622,622,311,-9,BOTH,STRAIGHT,0,15,5,
3948,3948,1780899142.795657635,132.320110,220.422330,38.756216,26,236,3452,56,3,4,-0.698113208,0.529411765,19,632,613,325,5,BOTH,STRAIGHT,0,14,9,
3949,3949,1780899142.832839727,132.357292,220.448210,38.730933,16,236,3455,53,4,2,-0.678571429,0.530303030,17,631,614,324,4,BOTH,STRAIGHT,0,1,1,
3950,3950,1780899142.864488125,132.388941,220.459943,38.707166,25,236,3391,47,4,2,-0.666666667,0.583333333,16,622,606,319,-1,BOTH,STRAIGHT,0,5,8,
3951,3951,1780899142.898308754,132.422761,220.451378,38.746032,16,236,3416,63,3,2,-0.678571429,0.558823529,16,624,608,320,0,BOTH,STRAIGHT,0,1,2,
3952,3952,1780899142.930279493,132.454732,220.465753,38.719483,26,236,3432,60,4,3,-0.666666667,0.571428571,16,624,608,320,0,BOTH,STRAIGHT,0,0,0,
3953,3953,1780899142.962547064,132.487000,220.458466,38.722147,19,236,3453,53,4,2,-0.666666667,0.528571429,14,632,618,323,3,BOTH,STRAIGHT,0,3,10,
